X23,Y23,Z23,X24,Y24,Z24,X25,Y25,Z25,X26,Y26,Z26,X27,Y27,Z27,X28,Y28,Z28,rad1,rad2,label
-0.08219563961029053,0.3470797836780548,0.24668052792549133,-0.08538898825645447,0.34984710812568665,-0.09566149115562439,-0.15609267354011536,0.5153137147426605,0.31723931431770325,0.08143174648284912,0.3564240634441376,-0.11310617625713348,-0.31185466051101685,0.46520093083381653,0.4374738931655884,0.035186827182769775,0.5733918845653534,0.03209506347775459,1.673407637490312,1.400201789640449,0
-0.033098459243774414,0.3651118874549866,0.25909724831581116,-0.06288343667984009,0.39531588554382324,-0.06622761487960815,0.09837007522583008,0.3460635542869568,0.32671287655830383,-0.10015740990638733,0.5890560150146484,-0.19161508977413177,0.05483359098434448,0.5345979928970337,0.35814471542835236,-0.28487175703048706,0.5541337132453918,-0.029543429613113403,1.199966153685134,1.574009901826227,0
-0.032721638679504395,0.3828040659427643,0.27171647548675537,-0.06064575910568237,0.4231508672237396,-0.04984661936759949,0.11521363258361816,0.3313317596912384,0.3944683223962784,-0.10810232162475586,0.6145793497562408,-0.14552901685237885,0.07989680767059326,0.5584173500537872,0.480606809258461,-0.2924426198005676,0.5450055301189423,0.06925288587808609,1.0816735372517308,1.452913520530645,0
-0.013061344623565674,0.3871892988681793,0.25491368025541306,-0.052223801612854004,0.4334530532360077,-0.00824642926454544,0.10105371475219727,0.34252795577049255,0.320040725171566,-0.14199957251548767,0.6269045770168304,-0.025193117558956146,0.07319235801696777,0.5589989721775055,0.32930881530046463,-0.2572435140609741,0.554688423871994,0.22967973351478577,1.0697472850557679,1.4455163005092841,0
-0.04791295528411865,0.36338135600090027,0.2485002651810646,-0.08324718475341797,0.40845051407814026,-0.030231602489948273,0.05154496431350708,0.3437764346599579,0.23683080822229385,-0.15326711535453796,0.5949122607707977,-0.054639168083667755,0.0178605318069458,0.5604370534420013,0.29766205698251724,-0.31791597604751587,0.5377526581287384,0.1541326902806759,1.2219375215123762,1.595878862085505,0
-0.032702624797821045,0.2935849726200104,0.22306879609823227,-0.06507396697998047,0.3253544270992279,-0.030026830732822418,0.05915355682373047,0.26781752705574036,0.28499218076467514,-0.11056157946586609,0.5058754980564117,-0.08728095144033432,0.04395568370819092,0.47164735198020935,0.37118763476610184,-0.2438966929912567,0.46479251980781555,0.13247543200850487,1.2228821402294339,1.5187492319483624,0
-0.05126732587814331,0.3269962966442108,0.19501031190156937,-0.08682546019554138,0.3615647256374359,-0.04705001413822174,0.06487637758255005,0.3080708682537079,0.24585139751434326,-0.12495654821395874,0.5726249516010284,-0.08963072299957275,0.032435059547424316,0.5293809473514557,0.3024785816669464,-0.2718478739261627,0.5229670703411102,0.0972543191164732,1.2637166094374221,1.423535544856933,0
0.06477653980255127,0.3465280830860138,-0.09689449518918991,0.026483148336410522,0.33317503333091736,0.1393205150961876,0.12144991755485535,0.521662026643753,-0.19197575747966766,-0.07604879140853882,0.3321816623210907,0.21798954904079437,0.25985923409461975,0.5203403532505035,-0.11634229123592377,-0.08212095499038696,0.5303007066249847,0.2944693863391876,1.8742128966534362,1.591747698502273,0
0.07111072540283203,0.36288172006607056,-0.12667864747345448,0.02619907259941101,0.34177255630493164,0.16337755136191845,0.12167945504188538,0.5841463804244995,-0.23644390888512135,-0.0818215012550354,0.3191450834274292,0.2859481852501631,0.27949920296669006,0.529315710067749,-0.17973602004349232,-0.06612381339073181,0.5410895347595215,0.3604666870087385,1.4611017002953772,1.2936978063451003,0
0.04688119888305664,0.361808717250824,-0.11401270143687725,0.016019046306610107,0.33996427059173584,0.15379351563751698,0.1118481457233429,0.5722064971923828,-0.19813339225947857,-0.07681512832641602,0.31285911798477173,0.2514240760356188,0.26773801445961,0.516731858253479,-0.08833934925496578,-0.06590092182159424,0.5197582244873047,0.2800036836415529,1.5284061026927427,1.2340166308313791,0
0.0813111960887909,0.3606840968132019,0.005902111530303955,0.055778056383132935,0.33568090200424194,0.29806624352931976,0.14512208104133606,0.5664593577384949,-0.09708744287490845,-0.06984812021255493,0.3015069365501404,0.4609348326921463,0.30755504965782166,0.5153782367706299,0.017125621438026428,-0.05294498801231384,0.521101176738739,0.5659412294626236,1.5668099054994842,1.2283714066816918,0
0.14079326391220093,0.33546918630599976,-0.0772109404206276,0.10492834448814392,0.31472158432006836,0.2381323203444481,0.2167748510837555,0.5229294300079346,-0.2271484062075615,-0.006635010242462158,0.3179014325141907,0.4068162515759468,0.3988107740879059,0.5094565749168396,-0.17376121133565903,0.020019859075546265,0.5165018439292908,0.5230090990662575,1.8820040331792003,1.4658749453777884,0
-0.0722464919090271,0.2845406234264374,0.2572503983974457,-0.11572116613388062,0.27590325474739075,0.07763108611106873,-0.0023617148399353027,0.3951404392719269,0.14585362747311592,-0.2128807008266449,0.4064534604549408,0.04191029071807861,0.0060302019119262695,0.5567236244678497,0.1381119042634964,-0.3126407861709595,0.5484004318714142,0.07513117045164108,2.6299568604512658,3.11439534654658,1
-0.08942645788192749,0.28854817152023315,0.2606336772441864,-0.12929987907409668,0.2840246558189392,0.0007344633340835571,-0.011714339256286621,0.3892313241958618,0.12124901078641415,-0.23980003595352173,0.424976110458374,-0.07243235409259796,0.005068361759185791,0.5821856260299683,0.1230045622214675,-0.36528950929641724,0.5778931379318237,-0.10237424075603485,2.5710138986272204,3.1192768363422276,1
-0.0645909309387207,0.2948870062828064,0.20782896876335144,-0.10717666149139404,0.3098100423812866,-0.05340483784675598,0.03462398052215576,0.3300669193267822,0.186496801674366,-0.1696448028087616,0.4677700996398926,-0.10757502913475037,0.029534459114074707,0.5268923044204712,0.25330203771591187,-0.3219982981681824,0.5278783440589905,-0.01605885475873947,1.885695784588215,2.3231729087579227,1
-0.16235700249671936,0.2719655930995941,0.2566819190979004,-0.11699581146240234,0.28693029284477234,0.02349911630153656,-0.2665373384952545,0.36996790766716003,0.3786904662847519,-0.061718642711639404,0.41616907715797424,0.10042603686451912,-0.3734521120786667,0.48975542187690735,0.4706175625324249,-0.08362382650375366,0.5994342863559723,0.25784336030483246,3.0543238539525808,2.6184630739241683,1
-0.12785860896110535,0.29704394936561584,0.27181580662727356,-0.08566895127296448,0.3040532171726227,0.028617918491363525,-0.20373544096946716,0.4165686070919037,0.38273727893829346,0.019455134868621826,0.39401331543922424,0.024256780743598938,-0.29833921790122986,0.5297954380512238,0.469998762011528,0.02192467451095581,0.5812159478664398,0.05293527990579605,3.011193566618827,2.291811026660927,1
-0.1274791955947876,0.2867032587528229,0.08930259570479393,-0.1267586350440979,0.2768832743167877,-0.18814711645245552,-0.085304856300354,0.4318898618221283,0.07144631817936897,-0.22561997175216675,0.39625003933906555,-0.21244363859295845,-0.11997681856155396,0.6004779040813446,0.12057219073176384,-0.351831316947937,0.5273686349391937,-0.19016828015446663,2.6560564031145812,3.0669720206095046,1
-0.10273486375808716,0.30296579003334045,0.15094748884439468,-0.15097326040267944,0.3013444244861603,-0.1059795394539833,-0.009334564208984375,0.3885352313518524,0.07469207420945168,-0.2507985234260559,0.42171409726142883,-0.13540158420801163,-0.021546125411987305,0.6132782995700836,0.09372562170028687,-0.3813317120075226,0.5669690072536469,-0.16751954704523087,2.258184899652015,3.1018909077433685,1
-0.06982934474945068,0.29710301756858826,0.13016277551651,-0.12001830339431763,0.2977770268917084,-0.09373597055673599,0.021046698093414307,0.3812839686870575,0.03614437393844128,-0.20136204361915588,0.4289456903934479,-0.14695660769939423,0.010295391082763672,0.5793704092502594,0.055937398225069046,-0.3173644244670868,0.5550118982791901,-0.1942272037267685,2.263745276791046,2.9528461230213927,1
-0.056741297245025635,0.3206838369369507,0.1450272612273693,-0.09997424483299255,0.33287912607192993,-0.08471058681607246,0.04952353239059448,0.36229974031448364,0.10007224604487419,-0.18773946166038513,0.493064820766449,-0.14114945009350777,0.029107272624969482,0.5609385967254639,0.12172097340226173,-0.3007736802101135,0.549083948135376,-0.12075107172131538,1.8416404472411037,2.5321402353510267,1
-0.19867485761642456,0.2512580156326294,0.16205589286983013,-0.13325852155685425,0.29061007499694824,-0.13672022707760334,-0.26727235317230225,0.34415262937545776,0.1802640538662672,-0.06030845642089844,0.42962002754211426,-0.03461289592087269,-0.40939441323280334,0.47110164165496826,0.23237801901996136,-0.08109039068222046,0.614764928817749,0.06385236047208309,2.9359279952254687,2.546536768968397,1
-0.17749208211898804,0.27547487616539,0.19215872138738632,-0.1518469750881195,0.3063589632511139,-0.05350200831890106,-0.26257389783859253,0.4329330027103424,0.22745167464017868,-0.01913684606552124,0.39555951952934265,0.009034384042024612,-0.3636135905981064,0.5518781244754791,0.2684643045067787,-0.032939791679382324,0.6003203094005585,0.10370277240872383,2.932810237359364,2.095274320084731,1
-0.132246196269989,0.29654815793037415,0.1694721132516861,-0.15393143892288208,0.3070468008518219,-0.07627318799495697,-0.046124279499053955,0.3518821895122528,0.19081467390060425,-0.1989418864250183,0.4736463129520416,-0.1098775863647461,-0.09091496467590332,0.5436337292194366,0.2720216363668442,-0.343171626329422,0.5567363202571869,-0.08118703961372375,1.9124142323882038,2.357324726377275,1
-0.12576138973236084,0.26935234665870667,0.058418259024620056,-0.07844206690788269,0.29013070464134216,-0.20716649293899536,-0.18488293886184692,0.39426538348197937,0.1083909273147583,0.02439945936203003,0.4068492352962494,-0.29367177188396454,-0.2701180875301361,0.5019953548908234,0.15454556047916412,0.04901432991027832,0.6492213308811188,-0.3305839002132416,2.914306981082885,2.5205253874306752,1
-0.11781629920005798,0.31008511781692505,0.2518704757094383,-0.1019178032875061,0.327830970287323,-0.10571510344743729,-0.1914297342300415,0.4538191556930542,0.32037148624658585,0.06918972730636597,0.37638139724731445,-0.14545521885156631,-0.3423323631286621,0.5194215178489685,0.38523439317941666,0.04385054111480713,0.6352272629737854,-0.03615324944257736,2.454202556807507,1.7496897522144135,1
-0.16307780146598816,0.30232006311416626,0.23661116510629654,-0.10981065034866333,0.3231998085975647,-0.03458487242460251,-0.22730612754821777,0.4487718939781189,0.3614049181342125,-0.029206037521362305,0.415866494178772,0.015203699469566345,-0.3179151713848114,0.5196260213851929,0.49751337617635727,-0.0599970817565918,0.6359848976135254,0.14360983669757843,2.6477523522531636,2.2867139840985935,1
-0.10875558853149414,0.3170245587825775,0.20619554817676544,-0.14697235822677612,0.3031834065914154,-0.050808459520339966,-0.06132310628890991,0.4523116648197174,0.12049960717558861,-0.21822360157966614,0.425710529088974,-0.07705089449882507,-0.0847853422164917,0.6143043339252472,0.1385429948568344,-0.3326384723186493,0.5691644847393036,-0.047682613134384155,2.6605430134445274,2.995049882272424,1
-0.12304806709289551,0.32255828380584717,0.22719889134168625,-0.1679021120071411,0.3153700828552246,-0.04749234765768051,-0.032082557678222656,0.4336088299751282,0.047601401805877686,-0.2847539782524109,0.4620414972305298,-0.07324909418821335,-0.052764177322387695,0.6423587799072266,0.03163473680615425,-0.4010436534881592,0.612040638923645,-0.04569683223962784,2.356540404630584,3.128350426675552,1
-0.11013287305831909,0.2931015193462372,0.2531569302082062,-0.15760904550552368,0.29629209637641907,-0.012177243828773499,-0.009449422359466553,0.4108888804912567,0.10322568938136101,-0.25242915749549866,0.44223490357398987,0.0054900795221328735,-0.015729248523712158,0.5988505184650421,0.08675848692655563,-0.36765754222869873,0.5817221701145172,0.08672110363841057,2.4009266250186445,3.027316614349555,1
-0.09609884023666382,0.3347628563642502,0.2781699150800705,-0.14669424295425415,0.34212057292461395,-0.027599453926086426,0.027589619159698486,0.4375563710927963,0.1059641633182764,-0.2575547695159912,0.5018101185560226,-0.023241877555847168,0.012531101703643799,0.6446483582258224,0.10872899182140827,-0.3978950083255768,0.6243950575590134,-0.0018163621425628662,2.1916097683820945,2.895606823986522,1
-0.06700283288955688,0.33570827543735504,0.23345305770635605,-0.12023493647575378,0.3517353683710098,-0.0004974007606506348,0.0363008975982666,0.4059380441904068,0.13939919881522655,-0.18810296058654785,0.5092465430498123,0.023317761719226837,0.01056051254272461,0.578878179192543,0.16110337153077126,-0.3243439495563507,0.5563858896493912,0.1045774957165122,2.020106841456455,2.3107414107133435,1
-0.05754894018173218,0.34249378740787506,0.3849336802959442,-0.09520918130874634,0.35480524599552155,0.11223217844963074,0.0027064085006713867,0.4756500869989395,0.4736259877681732,-0.1176777184009552,0.5275957137346268,0.00979025661945343,-0.027160167694091797,0.6633913666009903,0.6620068401098251,-0.27720510959625244,0.6288759261369705,0.09038007259368896,2.5588867367846397,2.265774309990479,1
0.11459571123123169,0.3100481331348419,-0.15231024101376534,0.06489163637161255,0.31268706917762756,0.07213898375630379,0.23312947154045105,0.4579271972179413,-0.28836993500590324,-0.014444887638092041,0.41788575053215027,-0.08884523436427116,0.3334616720676422,0.6131124198436737,-0.2712019495666027,-0.03822547197341919,0.6168282330036163,-0.013208214193582535,3.039835306828246,2.614405620089742,1
0.15763208270072937,0.28272832930088043,-0.18020948767662048,0.11210128664970398,0.2820718437433243,0.1129414290189743,0.2793835997581482,0.41220809519290924,-0.31221985816955566,0.03751453757286072,0.4130253940820694,0.06464949995279312,0.4110710620880127,0.5520754605531693,-0.29442304372787476,0.03884875774383545,0.615078404545784,0.12370690703392029,3.140954227549098,2.6172481952273596,1
0.15054470300674438,0.3038601875305176,-0.11183448508381844,0.08655041456222534,0.30850327014923096,0.18055656179785728,0.25363054871559143,0.44576501846313477,-0.18733202293515205,-0.016111552715301514,0.4112233519554138,0.042271895334124565,0.38725486397743225,0.5943810343742371,-0.14592652395367622,-0.041675567626953125,0.609951913356781,0.08510575070977211,3.03751514088681,2.4844127078571625,1
0.09522005915641785,0.30697932839393616,-0.1001343447715044,0.057112812995910645,0.28766945004463196,0.13378558866679668,0.1378495991230011,0.46688327193260193,-0.1802449021488428,-0.03836303949356079,0.39366480708122253,-0.01354433223605156,0.33166229724884033,0.5898430049419403,-0.14045987464487553,-0.05251890420913696,0.5920598804950714,0.02781827189028263,2.3966800706306617,2.479591735520481,1
-0.031270235776901245,0.31437429785728455,0.43171530961990356,-0.05579423904418945,0.31594642996788025,0.13466563820838928,-0.05935394763946533,0.47943076491355896,0.5515429675579071,-0.0775296688079834,0.4870099723339081,0.15607541799545288,-0.07452046871185303,0.6458865702152252,0.7021428346633911,-0.11943140625953674,0.6747919023036957,0.21790329366922379,3.063924028151837,3.048432234035693,1
-0.040231019258499146,0.31860147416591644,0.4371771067380905,-0.10335949063301086,0.32362596690654755,0.12680259346961975,-0.031820088624954224,0.478041335940361,0.5869377255439758,-0.04536309838294983,0.49569879472255707,0.21230242401361465,-0.046648651361465454,0.6410919278860092,0.7558571696281433,-0.04949808120727539,0.6758277267217636,0.3486700803041458,2.9981934539024095,2.7935531210088884,1
-0.12610554695129395,0.2982581853866577,0.25656837970018387,-0.17446592450141907,0.28699952363967896,-0.01968257874250412,-0.10547024011611938,0.4311527609825134,0.33292441815137863,-0.23771986365318298,0.4439561367034912,-0.12466419488191605,-0.20941779017448425,0.6172354817390442,0.43044405430555344,-0.36660391092300415,0.5611828565597534,-0.09724914282560349,2.478118021511155,2.691955913428559,1
0.05346199870109558,0.24589857459068298,-0.1539269983768463,0.02822589874267578,0.24521493911743164,0.07083621621131897,0.041693657636642456,0.4399838447570801,-0.19554883986711502,0.035037606954574585,0.43218666315078735,0.049907706677913666,-0.01233142614364624,0.648036539554596,-0.22528336197137833,0.03503778576850891,0.597395658493042,0.03194974362850189,2.9480942961200443,3.1051780854999906,2
0.05277732014656067,0.2871474176645279,-0.0962790697813034,0.034546881914138794,0.2775258272886276,0.1624179482460022,0.043288081884384155,0.4759773164987564,-0.04047843813896179,0.03616103529930115,0.46594931185245514,0.23655541241168976,0.014302313327789307,0.6593301445245743,0.04287060908973217,0.04549071192741394,0.6294625550508499,0.3294341564178467,3.0350134227725305,3.0931632462338596,2
0.052863121032714844,0.32757993042469025,-0.1009676344692707,0.040204405784606934,0.32119472324848175,0.1669314168393612,0.04103654623031616,0.5133026689291,-0.07768550887703896,0.04121804237365723,0.49839429557323456,0.22669486328959465,0.03908050060272217,0.7033445090055466,-0.04324128106236458,0.04449555277824402,0.6674998849630356,0.30020086094737053,3.088292205179658,3.1279338846806866,2
-0.04262009263038635,0.31880971789360046,0.2600332349538803,-0.04492044448852539,0.3223100006580353,-0.003982290625572205,-0.052527934312820435,0.475298136472702,0.416914239525795,-0.0549393892288208,0.49198731780052185,0.16065680235624313,-0.0693075954914093,0.6384582817554474,0.5951726883649826,-0.06800335645675659,0.6672547161579132,0.2765762358903885,3.1023404501321252,3.1261714528573163,2
-0.06804609298706055,0.31217627227306366,0.31991006433963776,-0.08998885750770569,0.3100733608007431,-0.003346875309944153,-0.0765194296836853,0.46542559564113617,0.3559471666812897,-0.07634276151657104,0.46861015260219574,-0.025740236043930054,-0.0743107795715332,0.6471876949071884,0.46826590597629547,-0.1762780249118805,0.6371252983808517,0.1136031299829483,3.0742069835300754,2.520447099717083,2
-0.0593620240688324,0.3348969370126724,0.3578910231590271,-0.07294940948486328,0.3314907103776932,-0.013278365135192871,-0.0658721923828125,0.48460645973682404,0.5212045460939407,-0.07157233357429504,0.49500907957553864,0.041358739137649536,-0.08387371897697449,0.6590856462717056,0.7345631271600723,-0.09196582436561584,0.6728169471025467,0.17400473228190094,3.082241449519728,3.018976332342005,2
-0.15686053037643433,0.30854204297065735,0.29440267384052277,-0.11901670694351196,0.3156111538410187,-0.05483804643154144,-0.14750388264656067,0.46368786692619324,0.44883981347084045,-0.11422574520111084,0.48561522364616394,0.04664979130029678,-0.2238674759864807,0.624313086271286,0.6360572278499603,-0.14373275637626648,0.6677179634571075,0.22806859761476517,2.637570226209873,2.9527798566502277,2
-0.07294994592666626,0.31211791932582855,0.19555768743157387,-0.06895017623901367,0.32323460280895233,-0.08392013236880302,-0.06765535473823547,0.4819936603307724,0.26288147643208504,-0.06865450739860535,0.4975128620862961,-0.07474970445036888,-0.09055003523826599,0.6456712931394577,0.4097682125866413,-0.10216456651687622,0.6763702481985092,-0.06551337614655495,2.9714603345304065,2.954686989772581,2
-0.1471461057662964,0.31966936588287354,0.3516000360250473,-0.12813282012939453,0.3160884380340576,0.018196672201156616,-0.12192204594612122,0.48167628049850464,0.4166099280118942,-0.10775670409202576,0.47854334115982056,0.006854608654975891,-0.15887489914894104,0.6738948822021484,0.5441643297672272,-0.21780160069465637,0.6224974989891052,0.13600319251418114,2.797208592969674,2.3641365674138948,2
-0.06906139850616455,0.3436291962862015,0.38671673834323883,-0.07365262508392334,0.34655000269412994,0.012660562992095947,-0.0555020272731781,0.507953479886055,0.49634115397930145,-0.05501440167427063,0.5235036164522171,-0.0009680390357971191,-0.07073035836219788,0.6717549711465836,0.651968851685524,-0.0640929639339447,0.7016211897134781,0.15696174278855324,2.9665614973728105,2.9857258633866732,2
-0.04636991024017334,0.33751071989536285,0.269282802939415,-0.06428462266921997,0.3418901711702347,-0.03860437870025635,-0.061030298471450806,0.4999152570962906,0.3741320073604584,-0.07516467571258545,0.5150002986192703,-0.047285452485084534,-0.08536985516548157,0.6679499298334122,0.49241340160369873,-0.09793168306350708,0.7048689872026443,-0.027946636080741882,3.0877714909684664,3.0850211243172883,2
-0.05289313197135925,0.3265746980905533,0.23674150556325912,-0.07481160759925842,0.33066166937351227,-0.05561485141515732,-0.04367572069168091,0.4823668748140335,0.3181733414530754,-0.07591193914413452,0.49754662811756134,-0.03305765986442566,-0.0571768581867218,0.6588390618562698,0.4203852191567421,-0.05973351001739502,0.6881526857614517,0.07561583444476128,3.0061397461078982,3.050323471158557,2
-0.08613333106040955,0.31540636718273163,0.2802060768008232,-0.10427024960517883,0.30994828045368195,-0.0740109458565712,-0.08590835332870483,0.4793568402528763,0.3172992393374443,-0.08819040656089783,0.48063476383686066,-0.09487950056791306,-0.10407581925392151,0.6474340707063675,0.4102386310696602,-0.15389594435691833,0.6666616350412369,0.030627794563770294,3.032548463987259,2.7081361835580156,2
-0.03527188301086426,0.3202977776527405,0.350741945207119,-0.07707279920578003,0.3142073452472687,0.12344080954790115,-0.047781944274902344,0.47608160972595215,0.37489959597587585,-0.0959210991859436,0.4951522946357727,0.12578155100345612,-0.0648389458656311,0.6624634861946106,0.458011195063591,-0.13201451301574707,0.6853854060173035,0.2357498159399256,3.1304624734026714,3.0578804660120777,2
0.07045844197273254,0.29464496672153473,-0.17674509063363075,0.044612377882003784,0.29568128287792206,0.06893110647797585,0.04852297902107239,0.4829605668783188,-0.2215188406407833,0.03843703866004944,0.47528670728206635,0.024184327572584152,0.07763954997062683,0.6673117130994797,-0.22528598830103874,0.07960584759712219,0.657526895403862,0.016272064298391342,2.8689859334885295,2.885048554686748,2
-0.06731998920440674,0.2272576242685318,0.09455035254359245,-0.07293438911437988,0.2322670966386795,-0.024429481476545334,-0.07116210460662842,0.3831787258386612,0.08847160637378693,-0.07325389981269836,0.39918388426303864,-0.056872688233852386,-0.10011810064315796,0.575838103890419,0.10857098549604416,-0.10884028673171997,0.5461223274469376,-0.031769558787345886,3.017049338434644,2.9058962471737617,2
-0.096316397190094,0.270707368850708,0.2212757095694542,-0.08658462762832642,0.29627692699432373,-0.05380997806787491,-0.03836256265640259,0.42609703540802,0.3295237049460411,-0.07617855072021484,0.45698970556259155,-0.03294844180345535,-0.21390622854232788,0.5320758819580078,0.4867221787571907,-0.09112411737442017,0.6502407789230347,0.0767009612172842,1.7569657560784417,2.9997494599417895,2
-0.12438014149665833,0.27665039896965027,0.23763199150562286,-0.07311463356018066,0.29023870825767517,-0.06368881464004517,-0.10011368989944458,0.43601277470588684,0.4386749863624573,-0.07988160848617554,0.4607405364513397,-0.0016553178429603577,-0.16946452856063843,0.5661673247814178,0.6302433609962463,-0.0873458981513977,0.6502363383769989,0.07847793120890856,2.5009123934081843,3.141294806302757,2
0.013247311115264893,0.29035772383213043,0.35710717644542456,-0.04761338233947754,0.3025873452425003,0.3512503223028034,0.018229812383651733,0.4463092237710953,0.3412701264023781,-0.05269160866737366,0.4733397513628006,0.32998230308294296,0.006303846836090088,0.5985960513353348,0.5093416422605515,-0.05169886350631714,0.6318828612565994,0.5134515762329102,3.0315014583200757,3.105599534262085,2
0.01905563473701477,0.29633015394210815,0.3500411272980273,-0.042278170585632324,0.30180543661117554,0.3615173138678074,0.009400218725204468,0.4568297863006592,0.3538237330503762,-0.045109570026397705,0.46404188871383667,0.34444352984428406,0.01892337203025818,0.6119171977043152,0.5028758496046066,-0.04961925745010376,0.6200850605964661,0.4855045676231384,3.020178509287918,3.1301509705654054,2
